class,cap-shape,cap-surface,bruises,odor,gill-attachment,gill-spacing,gill-size,stalk-shape,stalk-surface-above-ring,stalk-surface-below-ring,ring-number,ring-type,population,cap-color-r,cap-color-g,cap-color-b,gill-color-r,gill-color-g,gill-color-b,stalk-root=c,stalk-root=b,stalk-root=e,stalk-root=r,stalk-color-above-ring-r,stalk-color-above-ring-g,stalk-color-above-ring-b,stalk-color-below-ring-r,stalk-color-below-ring-g,stalk-color-below-ring-b,veil-color-r,veil-color-g,veil-color-b,spore-print-color-r,spore-print-color-g,spore-print-color-b,habitat=u,habitat=g,habitat=m,habitat=d,habitat=p,habitat=w,habitat=l
1,2.0,2,1,3528,0,0,1,0,0,0,1,3968,3,255,0,0,165,42,42,0.0,1.0,0.0,0.0,255,192,203,255,192,203,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,1,0,2160,0,0,1,1,1,1,1,1296,3,255,255,0,128,128,128,0.0,1.0,0.0,0.0,255,192,203,240,220,130,255,255,255,123,63,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0,0,2160,0,0,0,0,1,1,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3.0,2,0,576,0,0,0,0,0,1,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2.0,1,1,3528,0,0,1,0,0,0,1,3968,1,165,42,42,255,192,203,0.0,1.0,0.0,0.0,255,192,203,255,192,203,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,1,1,3528,0,0,1,0,0,0,1,3968,1,255,0,0,255,192,203,0.0,1.0,0.0,0.0,255,192,203,128,128,128,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,0,0,3528,0,1,1,0,2,0,1,2776,2,165,42,42,123,63,0,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,2,1,400,0,0,1,1,0,3,1,3968,2,255,255,0,255,255,255,0.0,0.0,0.0,1.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2.0,0,0,576,0,0,0,0,0,0,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,2,0,3528,0,0,0,1,0,2,1,48,1,128,0,128,123,63,0,0.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,2,0,2160,0,0,1,1,1,1,1,1296,3,255,255,0,128,128,128,0.0,1.0,0.0,0.0,165,42,42,165,42,42,255,255,255,123,63,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2.0,1,1,3528,0,0,1,0,0,0,1,3968,3,128,128,128,165,42,42,0.0,1.0,0.0,0.0,128,128,128,255,192,203,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,2,1,400,0,0,1,1,0,3,1,3968,2,165,42,42,255,192,203,0.0,0.0,0.0,1.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3.0,0,0,2160,0,0,0,0,1,1,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.0,1,0,3528,0,0,0,1,0,0,1,3968,3,165,42,42,255,192,203,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0,0,576,0,0,0,0,0,0,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,3.5,2,1,400,0,0,1,1,0,0,1,3968,2,255,255,255,0,0,0,1.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,2,1,400,0,0,1,1,0,3,1,3968,1,165,42,42,255,192,203,0.0,0.0,0.0,1.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,2,0,576,0,0,0,0,0,1,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2.0,2,1,3528,0,0,1,0,0,0,1,3968,1,165,42,42,165,42,42,0.0,1.0,0.0,0.0,255,192,203,128,128,128,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,1,1,3528,0,0,1,0,0,0,1,3968,3,165,42,42,165,42,42,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0,1,3528,0,0,1,1,0,0,2,3968,3,240,220,130,255,255,255,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,128,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1.0,1,1,3528,0,0,1,0,0,0,1,3968,3,165,42,42,255,192,203,0.0,1.0,0.0,0.0,255,192,203,255,192,203,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,1,0,2160,0,0,1,1,1,1,1,1296,1,255,255,0,123,63,0,0.0,1.0,0.0,0.0,240,220,130,240,220,130,255,255,255,123,63,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,1,0,3528,0,1,1,0,2,0,1,2776,5,128,128,128,165,42,42,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1,0,2160,0,0,1,1,1,1,1,1296,1,255,255,0,123,63,0,0.0,1.0,0.0,0.0,240,220,130,165,42,42,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,0,1,400,0,0,1,1,0,0,1,3968,2,255,255,255,165,42,42,1.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0,1,3528,0,0,1,1,0,0,2,3968,3,255,255,255,255,255,255,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,128,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,2.0,0,0,576,0,0,0,0,0,1,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,2,0,576,0,0,0,0,0,0,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2.0,0,0,192,0,1,0,1,0,0,1,3968,2,255,255,255,165,42,42,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,1,1,3528,0,0,1,0,0,0,1,3968,1,255,0,0,128,0,128,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,2,1,3528,0,0,1,0,0,0,1,3968,3,165,42,42,128,0,128,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,1,0,3528,0,1,1,0,2,2,1,2776,2,165,42,42,0,0,0,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0,0,576,0,0,0,0,1,0,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,2,1,3528,0,0,1,0,0,0,1,3968,3,128,128,128,255,192,203,0.0,1.0,0.0,0.0,128,128,128,255,192,203,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0,0,3528,0,1,1,0,2,0,1,2776,5,128,128,128,0,0,0,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1,0,2160,0,0,1,1,1,1,1,1296,1,128,128,128,123,63,0,0.0,1.0,0.0,0.0,165,42,42,240,220,130,255,255,255,123,63,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,3.5,0,1,400,0,0,1,1,0,0,1,3968,2,255,255,255,0,0,0,1.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2.0,2,1,3528,0,0,1,0,0,0,1,3968,3,165,42,42,165,42,42,0.0,1.0,0.0,0.0,255,192,203,128,128,128,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3.5,2,1,3528,0,0,1,1,0,0,2,3968,3,255,192,203,0,128,0,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,128,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,3.5,2,1,3528,0,0,1,1,0,0,2,3968,3,240,220,130,0,128,0,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,128,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,1.0,0,0,3528,0,1,1,0,2,0,1,2776,2,255,255,255,0,0,0,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2.0,1,0,2160,0,0,1,1,1,1,1,1296,1,255,255,0,255,192,203,0.0,1.0,0.0,0.0,255,192,203,240,220,130,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3.0,0,0,2160,0,0,0,0,1,0,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,255,255,255,255,255,255,255,255,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,2,1,400,0,0,1,1,0,0,1,3968,2,255,255,255,0,0,0,1.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0,0,576,0,0,0,0,0,0,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2.0,1,1,3528,0,0,1,0,0,0,1,3968,3,165,42,42,255,255,255,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,1,0,3528,0,1,1,0,0,2,1,2776,2,255,255,255,165,42,42,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2.0,2,1,3528,0,0,1,0,0,0,1,3968,3,255,0,0,255,192,203,0.0,1.0,0.0,0.0,255,192,203,255,255,255,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3.0,0,0,2160,0,0,0,0,0,1,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,255,255,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1.0,0,1,3528,0,0,1,1,0,0,2,3968,3,255,192,203,128,128,128,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,128,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1.0,0,0,2160,0,0,0,0,1,1,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3.5,2,1,3528,0,0,1,1,0,0,2,3968,3,255,192,203,0,128,0,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,128,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,1.0,2,0,2160,0,0,1,1,1,1,1,1296,1,255,255,0,128,128,128,0.0,1.0,0.0,0.0,255,192,203,240,220,130,255,255,255,123,63,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0,1,2160,0,0,1,0,2,2,1,3968,3,255,255,255,255,192,203,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,123,63,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0,0,2160,0,0,0,0,1,0,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,255,255,255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,2,0,2160,0,0,1,1,1,1,1,1296,3,255,255,0,128,128,128,0.0,1.0,0.0,0.0,255,192,203,240,220,130,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0,1,2160,0,0,1,0,0,0,1,3968,3,255,255,255,255,192,203,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,123,63,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,2,0,36,1,0,1,1,1,3,0,36,4,210,105,40,255,255,0,1.0,0.0,0.0,0.0,210,105,40,210,105,40,255,255,255,255,255,255,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,1,1,3528,0,0,1,0,0,0,1,3968,1,165,42,42,255,255,255,0.0,1.0,0.0,0.0,128,128,128,128,128,128,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,2,1,256,0,0,0,1,0,0,1,3968,2,255,255,255,255,192,203,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1.0,2,0,2160,0,0,1,1,1,1,1,1296,3,255,255,0,123,63,0,0.0,1.0,0.0,0.0,240,220,130,240,220,130,255,255,255,123,63,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2.0,2,0,2160,0,0,1,1,1,1,1,1296,3,255,255,0,123,63,0,0.0,1.0,0.0,0.0,165,42,42,240,220,130,255,255,255,123,63,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0,1,3528,0,0,1,1,0,0,2,3968,3,240,220,130,0,128,0,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,128,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,2.0,1,0,3528,0,1,1,0,2,0,1,2776,5,128,128,128,255,192,203,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2.0,2,0,576,0,0,0,0,1,1,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,255,255,255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,2,1,256,0,0,0,1,0,0,1,3968,2,255,255,255,255,255,255,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1,1,3528,0,0,1,0,0,0,1,3968,1,165,42,42,165,42,42,0.0,1.0,0.0,0.0,128,128,128,128,128,128,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,2,1,256,0,0,0,1,0,0,1,3968,2,165,42,42,0,0,0,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1,1,3528,0,0,1,0,0,0,1,3968,1,255,0,0,165,42,42,0.0,1.0,0.0,0.0,255,255,255,128,128,128,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,1,1,3528,0,0,1,0,0,0,1,3968,3,255,0,0,165,42,42,0.0,1.0,0.0,0.0,255,192,203,128,128,128,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,2,0,2160,0,0,1,1,1,1,1,1296,1,255,255,0,123,63,0,0.0,1.0,0.0,0.0,165,42,42,165,42,42,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,1,0,2160,0,0,1,1,1,1,1,1296,3,255,255,0,123,63,0,0.0,1.0,0.0,0.0,165,42,42,240,220,130,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,2,1,3528,0,0,1,0,0,0,1,3968,3,128,128,128,165,42,42,0.0,1.0,0.0,0.0,255,192,203,255,255,255,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,1,0,2160,0,0,1,1,1,1,1,1296,1,128,128,128,128,128,128,0.0,1.0,0.0,0.0,240,220,130,255,192,203,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,2,0,576,0,0,0,0,1,0,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1.0,0,0,2160,0,0,0,0,0,1,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,255,255,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,3.0,2,0,576,0,0,0,0,0,0,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,255,255,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2.0,0,0,3528,0,1,1,0,0,0,1,2776,5,128,128,128,0,0,0,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,1,0,2160,0,0,1,1,1,1,1,1296,3,128,128,128,255,192,203,0.0,1.0,0.0,0.0,165,42,42,165,42,42,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,1,1,3528,0,0,1,0,0,0,1,3968,3,255,0,0,128,0,128,0.0,1.0,0.0,0.0,255,192,203,255,255,255,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,1,0,2160,0,0,1,1,1,1,1,1296,1,255,255,0,128,128,128,0.0,1.0,0.0,0.0,165,42,42,240,220,130,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,2,1,3528,0,0,1,0,0,0,1,3968,1,255,0,0,255,255,255,0.0,1.0,0.0,0.0,255,192,203,128,128,128,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,2,1,3528,0,0,1,0,0,0,1,3968,3,128,128,128,255,255,255,0.0,1.0,0.0,0.0,255,192,203,255,192,203,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,1,0,2160,0,0,1,1,1,1,1,1296,3,255,255,0,128,128,128,0.0,1.0,0.0,0.0,255,192,203,240,220,130,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,2,0,2160,0,0,1,1,1,1,1,1296,3,128,128,128,123,63,0,0.0,1.0,0.0,0.0,255,192,203,165,42,42,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,0,0,3528,1,0,1,1,0,0,1,3968,3,165,42,42,255,165,0,0.0,0.0,0.0,0.0,255,165,0,255,165,0,165,42,42,255,165,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2.0,0,0,2160,0,0,0,0,0,0,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3.5,0,1,400,0,0,1,1,0,0,1,3968,6,255,255,0,255,255,255,1.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,2.0,0,1,256,0,0,0,1,0,0,1,3968,2,255,255,255,0,0,0,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,3.0,0,0,2160,0,0,0,0,0,1,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2.0,2,1,3528,0,0,1,1,0,0,2,2776,4,255,192,203,255,255,255,0.0,0.0,0.0,0.0,255,0,0,255,255,255,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1.0,2,0,2160,0,0,1,1,1,1,1,1296,3,128,128,128,255,192,203,0.0,1.0,0.0,0.0,240,220,130,240,220,130,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,1,0,2160,0,0,1,1,1,1,1,1296,1,255,255,0,123,63,0,0.0,1.0,0.0,0.0,240,220,130,255,192,203,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,1,1,3528,0,0,1,0,0,0,1,3968,1,165,42,42,255,255,255,0.0,1.0,0.0,0.0,255,255,255,255,192,203,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,1,0,3528,0,1,1,0,2,2,1,2776,5,165,42,42,165,42,42,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.0,2,1,3528,0,0,1,0,0,0,1,3968,1,128,128,128,165,42,42,0.0,1.0,0.0,0.0,255,255,255,128,128,128,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,1,0,3528,0,1,0,1,2,2,1,2776,3,165,42,42,255,255,255,0.0,1.0,0.0,0.0,255,255,255,165,42,42,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2.0,2,1,3528,0,0,1,0,0,0,1,3968,1,165,42,42,165,42,42,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,2,0,576,0,0,0,0,0,0,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,2.0,0,1,2160,0,0,1,0,0,0,1,3968,2,255,255,255,255,192,203,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,123,63,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,2.0,2,0,2160,0,0,1,1,1,1,1,1296,1,255,255,0,255,192,203,0.0,1.0,0.0,0.0,255,192,203,240,220,130,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,1,0,192,0,0,0,1,0,0,1,3968,3,255,192,203,128,0,128,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,2,0,2160,0,0,1,1,1,1,1,1296,3,128,128,128,255,192,203,0.0,1.0,0.0,0.0,255,192,203,255,192,203,255,255,255,123,63,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0,0,576,0,0,0,0,0,1,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,255,255,255,255,255,255,255,255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,1.0,1,1,3528,0,0,1,0,0,0,1,3968,1,165,42,42,128,0,128,0.0,1.0,0.0,0.0,128,128,128,255,255,255,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,2.0,1,0,2160,0,0,1,1,1,1,1,1296,1,128,128,128,128,128,128,0.0,1.0,0.0,0.0,240,220,130,165,42,42,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0,1,3528,0,0,1,1,0,0,2,2776,4,165,42,42,255,0,0,0.0,0.0,0.0,0.0,255,0,0,255,0,0,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1.0,2,1,3528,0,0,1,0,0,0,1,3968,3,165,42,42,165,42,42,0.0,1.0,0.0,0.0,128,128,128,255,192,203,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0,1,256,0,0,0,1,0,0,1,3968,2,165,42,42,0,0,0,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.0,1,1,3528,0,0,1,0,0,0,1,3968,1,128,128,128,255,192,203,0.0,1.0,0.0,0.0,255,192,203,255,192,203,255,255,255,165,42,42,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,3.5,0,1,400,0,0,1,1,0,0,1,3968,6,255,255,255,255,255,255,1.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,165,42,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,3.0,0,0,576,0,0,0,0,1,1,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,255,255,255,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,1,1,400,0,1,0,0,0,0,1,3968,3,255,255,255,255,192,203,0.0,1.0,0.0,0.0,255,255,255,255,255,255,255,255,255,128,0,128,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,2,1,400,0,0,1,1,0,0,1,3968,2,255,255,0,0,0,0,1.0,0.0,0.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,3.0,0,0,2160,0,0,0,0,1,0,1,2776,3,165,42,42,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,192,203,255,255,255,255,255,255,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2.0,1,0,3528,0,1,1,0,0,2,1,2776,2,165,42,42,123,63,0,0.0,0.0,1.0,0.0,255,255,255,255,255,255,255,255,255,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.0,0,0,576,0,0,0,0,0,1,1,2776,3,255,0,0,240,220,130,0.0,0.0,0.0,0.0,255,192,203,255,255,255,255,255,255,255,255,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2.0,1,0,2160,0,0,1,1,1,1,1,1296,3,128,128,128,123,63,0,0.0,1.0,0.0,0.0,165,42,42,255,192,203,255,255,255,123,63,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,2.0,2,1,3528,0,0,1,0,0,0,1,3968,1,128,128,128,165,42,42,0.0,1.0,0.0,0.0,255,192,203,255,255,255,255,255,255,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,1.0,0,0,3528,1,0,1,1,0,0,1,3968,4,165,42,42,255,255,0,0.0,0.0,0.0,0.0,255,165,0,255,165,0,165,42,42,255,165,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
